query_id,item_id,position,relevance_feature,distance_score,rating_score,clicked
34,3,3,0.18656702405130576,0.2850951686938471,0.17337359529475482,0
34,4,4,0.08023374566164221,0.5245113895702547,0.4103968269896615,1
34,5,5,0.11203890216805235,0.39785559904574164,0.9694704332753689,0
35,1,1,0.8170720709492799,0.25790282704493983,0.17088758739006582,0
35,2,2,0.9293759891275858,0.5567628930139298,0.5716126894698998,0
35,3,3,0.7694929331919369,0.18704374855752337,0.3236792364042437,0
35,4,4,0.507610378684455,0.24240973241508024,0.11483682473920354,0
35,5,5,0.28863055324025577,0.5812382214226123,0.1543627152742023,0
36,1,1,0.5325894325515859,0.05182353682242691,0.3366042781939206,0
36,2,2,0.06337497047276774,0.9899602323899452,0.32235384497472297,0
36,3,3,0.25464065476376385,0.6815027222239293,0.7602278598896866,0
36,4,4,0.47157618855015837,0.41184091414726853,0.3488682665429953,1
36,5,5,0.8306194077877291,0.9650269106665126,0.12429722348554473,0
37,1,1,0.9383404568210378,0.18123306616566015,0.0664962673667775,0
37,2,2,0.5744731131799119,0.8418287767582721,0.1397723766262895,1
37,3,3,0.20162732004774453,0.1636559428657045,0.16426579793099294,0
37,4,4,0.6651972206962001,0.5230654247691193,0.3588304841235025,1
37,5,5,0.3924451074226354,0.8165994394715771,0.4391349085702184,0
38,1,1,0.46267978566960644,0.3013778741641421,0.7476093801762511,1
38,2,2,0.2322126951468173,0.8995745732745685,0.3838912213732114,0
38,3,3,0.9064721109645469,0.6242379959139921,0.11689804070836407,1
38,4,4,0.6277080530714179,0.3349056146570861,0.13927207266338726,0
38,5,5,0.6200727559285135,0.5334610919763215,0.8938925830509576,0
39,1,1,0.15167487973275118,0.31172206779554823,0.24848913981446574,0
39,2,2,0.03353243473577938,0.5698896848713165,0.7624586857406905,1
39,3,3,0.34208174871590746,0.8212573046720129,0.11063173695520723,0
39,4,4,0.12748866233198242,0.39728729056036727,0.7972953657795536,0
39,5,5,0.22925139523264149,0.7222525683930663,0.7200365365460744,0
40,1,1,0.6939484444671,0.5427244433475962,0.25179905890695276,1
40,2,2,0.18159771680142567,0.9084505613336283,0.5833917947661205,0
40,3,3,0.4620058036441327,0.9472833396118153,0.1533514031160802,0
40,4,4,0.505888678884466,0.6114542354346478,0.01811018382084051,0
40,5,5,0.9321182824836124,0.5651331835892089,0.6966508238768923,1
41,1,1,0.7072386343133986,0.15253904291426135,0.5762883601668132,0
41,2,2,0.424130671302386,0.7364442356247228,0.9343670147690148,1
41,3,3,0.4508393714041321,0.11323804584075525,0.9848411989623346,1
41,4,4,0.12466268120326685,0.9208418826173723,0.8698963620621283,0
41,5,5,0.5912754357449292,0.39900270387013026,0.05476163882203133,0
42,1,1,0.8028534485980114,0.004632023004602859,0.3334991716911442,1
42,2,2,0.5373956029379229,0.9198556164127605,0.34634599436596125,0
42,3,3,0.7375012481097484,0.45221794088980716,0.22460482293998196,0
42,4,4,0.14085702037979986,0.1763869865062233,0.49836777273947974,0
42,5,5,0.9148459010681,0.3623938991166331,0.5805883502780435,0
43,1,1,0.013094456588333636,0.6635373720167106,0.17803596686975143,1
43,2,2,0.14866272775311296,0.41462412372702373,0.08534966807864386,1
43,3,3,0.5021950103312426,0.5953850173200438,0.06707647738842748,0
43,4,4,0.20990559309558576,0.8980542894407137,0.20513964048200717,0
43,5,5,0.03654966784809488,0.47206694510999925,0.5648411332626164,0
44,1,1,0.7755276166950106,0.4532888347480276,0.52439026932758,1
44,2,2,0.400763060875326,0.5596403313082179,0.1552402459307125,0
44,3,3,0.8617856210135173,0.9461154621336327,0.37330931627975295,0
44,4,4,0.6439995432390158,0.4087341710980964,0.02538635566034486,0
44,5,5,0.7159722288473975,0.6589239419101514,0.02709599250348349,0
45,1,1,0.2310747965880714,0.6718927435987284,0.019710537754364155,0
45,2,2,0.7999160853731894,0.1785446620543336,0.6527461078518747,0
45,3,3,0.09944139275934516,0.24317219099945409,0.7222669318556592,0
45,4,4,0.8302198645669916,0.3971835296184548,0.6680851365706462,0
45,5,5,0.29314773026101326,0.8963358185211198,0.013001923510736035,0
46,1,1,0.20788625514602732,0.026532203873819715,0.18143543508979731,0
46,2,2,0.42142455059249795,0.8926717110769748,0.8174435617384409,0
46,3,3,0.2594234334312925,0.3796924081672669,0.5902949425148077,0
46,4,4,0.624148907849134,0.4094116521912404,0.5520471808519802,0
46,5,5,0.29446575954191767,0.9484533069621567,0.7636057941597608,0
47,1,1,0.8684679758979128,0.48743119824951364,0.8945522268940914,1
47,2,2,0.42521350446923345,0.022469308320117398,0.2686773593849461,0
47,3,3,0.6334782198261473,0.2578876854332023,0.13935607407282413,0
47,4,4,0.9844021807035521,0.5256901823026858,0.1716792858483035,0
47,5,5,0.018390676547466733,0.914298806560499,0.11775108289014113,0
48,1,1,0.274055220687206,0.5541780025157934,0.6514203883518642,1
48,2,2,0.2064212717606032,0.010995828658480478,0.13688563006880727,0
48,3,3,0.8738900775625152,0.5974131021703083,0.6005168604336534,0
48,4,4,0.1753712786234496,0.9144119459249598,0.4187705248920731,0
48,5,5,0.5189177052828375,0.046965966775055046,0.1662833687560794,0
49,1,1,0.08279866792512647,0.6031521094663882,0.24534910968132095,0
49,2,2,0.28869373677069987,0.35567271646494913,0.7190459051842455,0
49,3,3,0.5664046402968972,0.47605040219909966,0.6636711653626481,1
49,4,4,0.7325720972102503,0.21494037859075676,0.031183135061284672,0
49,5,5,0.5950779307002548,0.05142581348425035,0.49636624720123634,0
50,1,1,0.3342438908169608,0.7709122037458219,0.1065982531337718,0
50,2,2,0.7281887562036033,0.49549131620619846,0.688402396427736,0
50,3,3,0.2464020332391068,0.8191023176741997,0.7994158789689793,0
50,4,4,0.2721451372299627,0.5902306668690871,0.3609738969400268,0
50,5,5,0.9173135754622428,0.1368186309189614,0.9502373538208024,0
51,1,1,0.18513292883861965,0.5419009473783581,0.8729458358764083,1
51,2,2,0.8065611478614497,0.6587833667107174,0.6922765645178525,1
51,3,3,0.24966800885918594,0.4894249636431405,0.22120944181960223,1
51,4,4,0.9440593396866133,0.0394268113685059,0.7055751725156885,1
51,5,5,0.18057534512733353,0.5679452305526295,0.9154882975880418,0
52,1,1,0.6974202672468399,0.29734900737255077,0.9243961953765304,0
52,2,2,0.9442664891134339,0.47421421665746377,0.8620426509893134,1
52,3,3,0.31910047324325563,0.8289154741506773,0.03700763471549262,0
52,4,4,0.23000883728770305,0.12056688577727881,0.07695320162920916,0
52,5,5,0.33987496376806614,0.7247667715287615,0.06535634079894237,0
53,1,1,0.5394912923753372,0.7907231648389635,0.3187525029320699,0
53,2,2,0.8859777482361871,0.6158631881823046,0.23295947475363377,0
53,3,3,0.8700988739009299,0.021269410850387138,0.8747016726841994,0
53,4,4,0.9390676985128962,0.7987832357736654,0.9979341105333375,0
53,5,5,0.7671882889311269,0.40193091360924216,0.47987562030390885,0
54,1,1,0.8736771141863388,0.9840834691992951,0.7682734138645182,1
54,2,2,0.4213570022770702,0.7375823015888915,0.23877714576830233,0
54,3,3,0.35462215764077654,0.28723899165408173,0.2963081204559901,0
54,4,4,0.04209318963636188,0.01787393473341381,0.9877223897360315,0
54,5,5,0.3843266471596817,0.6796472826930698,0.21825388786506417,1
55,1,1,0.786345014415552,0.08941100231225951,0.41758077578492836,0
55,2,2,0.9447320222914103,0.4674015112498697,0.6134113892107077,0
55,3,3,0.9911686261369765,0.2316717013834434,0.9427317741351257,0
55,4,4,0.6077367948788591,0.5126885110165086,0.2306698117177587,0
55,5,5,0.22048620907017535,0.18643826214425452,0.7795844735667533,0
56,1,1,0.05784267656339637,0.9691026301408113,0.8837858849634257,1
56,2,2,0.9949078226464353,0.1738952492194873,0.39624201890265875,1
56,3,3,0.6960206180537922,0.15389590633985506,0.8158331249906178,0
56,4,4,0.22381761482262308,0.5369744228934136,0.5929399348417032,0
56,5,5,0.09148683739775487,0.8774608626303804,0.26560004258870606,0
57,1,1,0.8887480798689772,0.9556514982297534,0.8621276172654506,1
57,2,2,0.6552419806390217,0.5508573706091393,0.08698675991141014,0
57,3,3,0.372688517012314,0.2597537837603262,0.7234201136885849,0
57,4,4,0.08104621590764793,0.22018320194981134,0.6832587636595959,0
57,5,5,0.8512069140487687,0.4951465270139743,0.480586577326648,0
58,1,1,0.8246809659251492,0.34780920790219305,0.6780161525590636,1
58,2,2,0.2670282701694213,0.878629986355158,0.7974260216069281,0
58,3,3,0.8505817290942419,0.8672942009598024,0.7083629767150348,1
58,4,4,0.6974714616692836,0.6801407717603004,0.6186113782151843,0
58,5,5,0.1586051052930737,0.8808707591989284,0.871843527745232,0
59,1,1,0.8258167505647627,0.1288698674734452,0.3351188542591419,0
59,2,2,0.1607598960483082,0.8179670241190622,0.8321341779577419,0
59,3,3,0.00638587171683358,0.2870381331749128,0.6169269183757422,1
59,4,4,0.6318135270166684,0.2598035810641598,0.6340057030996114,0
59,5,5,0.7798453951511436,0.10698063882695841,0.761027902502028,0
60,1,1,0.9629920038589946,0.3418721660386861,0.6326218931339481,0
60,2,2,0.10250972799067926,0.9372284872364511,0.6878857223008134,0
60,3,3,0.30096356694681625,0.7081720886452816,0.0673506014687717,0
60,4,4,0.34588305695295674,0.6209155177674771,0.04574203381251285,0
60,5,5,0.9734889691773969,0.9688778552856915,0.7496518317429247,0
61,1,1,0.7582631959290226,0.02458691645880151,0.022123551528997254,0
61,2,2,0.48864319040466575,0.7704074178077932,0.6832953766065052,0
61,3,3,0.2736266662816659,0.9971245001577111,0.42618130223597295,0
61,4,4,0.16362382119166918,0.7948095487499294,0.6936822257814886,0
61,5,5,0.0823810456158427,0.6804993020747131,0.6545112142811352,0
62,1,1,0.9508635622504104,0.15105789178090023,0.4323348010426019,0
62,2,2,0.4197273169261223,0.6385259476640855,0.3975943979627943,0
62,3,3,0.9839776479598282,0.409334006315043,0.8940992036791344,0
62,4,4,0.2131047040250833,0.03113408288451136,0.651666825375885,0
62,5,5,0.864358249839637,0.47320990669155716,0.9681934279147217,0
63,1,1,0.8686231679556108,0.7765968527917417,0.770921844644052,0
63,2,2,0.7610239909429989,0.6262203216314154,0.13124487768238757,0
63,3,3,0.9208478478156868,0.616650314520738,0.7965372909761763,0
63,4,4,0.11730818896239448,0.12518579220255044,0.6855652872289714,0
63,5,5,0.20052472670033672,0.4915945467414369,0.06420893707513409,0
64,1,1,0.26899340443509767,0.7975591006371882,0.31036195892357377,0
64,2,2,0.011620539908100636,0.07244688779455888,0.3924935564066848,0
64,3,3,0.6000205481193037,0.29166257870930323,0.6949818861265425,1
64,4,4,0.7798509888933498,0.039618825348357145,0.48050694725782894,0
64,5,5,0.24204501586252747,0.9866625932671464,0.14249554290151323,0
65,1,1,0.6181557343181191,0.702464970544104,0.5596486834869141,1
65,2,2,0.3264613082439919,0.5177116433847114,0.08786649914483335,0
65,3,3,0.033203108791366565,0.07857849715502074,0.39692327620159606,0
65,4,4,0.5675408482615582,0.6894649691372657,0.8005866991090829,0
65,5,5,0.16748258225906976,0.10456784033440025,0.6364302495436367,0
66,1,1,0.03158614482564204,0.9362122462436898,0.05197128365147241,0
66,2,2,0.7090605194509164,0.8709691237460856,0.7140869321324278,1
66,3,3,0.33945019254280606,0.8148251137465122,0.08011484638467514,1
66,4,4,0.5475923761537362,0.8172977699624937,0.45231828451830014,0
66,5,5,0.5264026609361132,0.7315895217553319,0.08162998203058958,0
67,1,1,0.24710323401014644,0.15954468011318834,0.8717835665922017,0
67,2,2,0.9758652558191313,0.33689579177110685,0.18211791568869928,1
67,3,3,0.6587077755008761,0.498195716453139,0.5553635509376312,0
67,4,4,0.22845474133129873,0.9963339160567419,0.9747931621467831,0
67,5,5,0.19954245092914513,0.6802282424312913,0.07219840897917584,0
68,1,1,0.2576828885112137,0.4626229567393163,0.8682725054083805,1
68,2,2,0.742706521199981,0.42549333444807536,0.3459349925469629,0
68,3,3,0.9876495637360578,0.04010919141248248,0.8670314961224486,0
68,4,4,0.43861541918959046,0.7252576604151365,0.48666894142470285,1
68,5,5,0.9007018640112585,0.4217209268734554,0.2768277972350516,0
69,1,1,0.912363345616691,0.21066218900566658,0.6229665835634828,1
69,2,2,0.733113022415281,0.1315676851272598,0.7158249646820886,1
69,3,3,0.17968310887024197,0.23754332492387764,0.9713950940416396,0
69,4,4,0.8543850933695791,0.4922778564480348,0.24723107440317704,1
69,5,5,0.4453052550026655,0.5148173539296902,0.3592333693997657,0
70,1,1,0.16352387258502277,0.3910815366517607,0.9694123223352875,0
70,2,2,0.6567366645412922,0.3251900642246949,0.7734731256866006,0
70,3,3,0.9698210450785447,0.45378954138363925,0.23605046334646396,0
70,4,4,0.16975790508754074,0.5197739485560177,0.3370031764312863,0
70,5,5,0.43088752366180594,0.2487142725876299,0.61714498660403,0
71,1,1,0.16704190790094986,0.16761921628831766,0.03667142693354297,0
71,2,2,0.6638045276218051,0.4746308757498139,0.8441704489691971,1
71,3,3,0.5853543643967521,0.8682712805132586,0.20584121003676825,0
71,4,4,0.2697496115169896,0.05708685608931485,0.531169528001032,1
71,5,5,0.03934354066850965,0.1221099140100268,0.4521990282834353,0
72,1,1,0.3161561049767505,0.5072348086883924,0.0415728590503921,0
72,2,2,0.9866301229588469,0.9651186964360455,0.004939980934409616,1
72,3,3,0.6391199378155004,0.8679182945200221,0.4547398556338591,0
72,4,4,0.4888465802569202,0.6668642575461043,0.1396512547563129,0
72,5,5,0.3079299415911909,0.7046807627366467,0.20185345212294836,0
73,1,1,0.9699120461072704,0.09390071578941839,0.6726021182251263,1
73,2,2,0.8681422543775054,0.1771497894473859,0.6926259522261645,1
73,3,3,0.9446142194740232,0.6832480282896458,0.4971747640084273,0
73,4,4,0.8689049844787182,0.5706097466388297,0.03038705969683686,1
73,5,5,0.6895267510315611,0.6765133857772465,0.21567515239771717,0
74,1,1,0.3938644056541585,0.6512329770414921,0.10659303030799072,1
74,2,2,0.9994137257706666,0.04821203886055603,0.9771741842213173,0
74,3,3,0.8707534503372591,0.7823854840582735,0.5670162609866678,0
74,4,4,0.8785155613013479,0.404140321651033,0.3270331615632387,0
74,5,5,0.8078459419412586,0.7622851347766157,0.7978136488586345,0
75,1,1,0.8178342161750216,0.12020905537060844,0.5444890979608495,1
75,2,2,0.3245858299002703,0.3664615348713979,0.3961726916092554,0
75,3,3,0.38855810127034573,0.44869362262253065,0.23754413087432746,0
75,4,4,0.22726962726315147,0.07319592376844364,0.6034485933813779,0
75,5,5,0.6194903460096145,0.46349404380057235,0.3797857801792298,0
76,1,1,0.519081785136218,0.47918187762973097,0.025642065806435688,0
76,2,2,0.38019561878585706,0.3988227808969005,0.5801723692273323,0
76,3,3,0.6079050927934446,0.7648832615421283,0.8129857387160935,0
76,4,4,0.9555236959549347,0.01823258267636163,0.1957779856835461,0
76,5,5,0.647474714154603,0.8980305489499869,0.24348229657629927,1
77,1,1,0.06026739028956085,0.9344360268055143,0.3516226872396344,0
77,2,2,0.48587175918632564,0.25677656772050794,0.28487290196192283,0
77,3,3,0.8030258978326634,0.5391612766752545,0.31130769915600365,0
77,4,4,0.7161506742231936,0.27262400073353377,0.4135491015253515,0
77,5,5,0.18114934953468032,0.6811178539649828,0.18143834769562694,0
78,1,1,0.7090462617224327,0.10687692309474384,0.5673122196289035,1
78,2,2,0.9629268752375798,0.4835456467199247,0.8059925497751581,0
78,3,3,0.043412532854819164,0.6331513755940223,0.951403342206657,0
78,4,4,0.8191888594267902,0.8842064633484078,0.22807977194893247,0
78,5,5,0.6109809888509917,0.4110284698067047,0.8398613028667203,1
79,1,1,0.3534213793027181,0.23687055897448206,0.7805255152438618,0
79,2,2,0.8226143185136784,0.42373825364876283,0.6675498992914705,0
79,3,3,0.623859324676573,0.4517676787372291,0.5866084631754741,0
79,4,4,0.7368737449441821,0.8627970775432285,0.21673980009077565,0
79,5,5,0.023638586046336396,0.641971500443266,0.6070940360887808,0
80,1,1,0.23194709611597542,0.39090599590551467,0.594476335186173,0
80,2,2,0.9877855202148873,0.13643975255673313,0.6951445540475938,0
80,3,3,0.42819961492561476,0.7175977656581762,0.6924361513243696,1
80,4,4,0.12839428945412523,0.10410964938416634,0.7243388171287412,0
80,5,5,0.27416066655980587,0.0794193689889866,0.08565824959643054,0
