query_id,item_id,position,relevance_feature,distance_score,rating_score,clicked,propensity,ipw_weight
20,1,1,0.1181648276216562,0.6967371653641506,0.628942846779884,1,1.0,1.0
20,2,2,0.7350710438038858,0.8034809303848486,0.2820345725713065,0,0.5,2.0
20,3,3,0.7506147516408583,0.806834739267264,0.9905051420006732,0,0.3333333333333333,3.0
20,4,4,0.3720180857927831,0.7764129607419968,0.3408035402530178,1,0.25,4.0
20,5,5,0.8584127518430118,0.4289940273750183,0.7508710677914974,0,0.2,5.0
21,1,1,0.1031238688359326,0.9025529066795668,0.5052523724478571,1,1.0,1.0
21,2,2,0.3200496010306117,0.8955232284962005,0.3892016787341631,0,0.5,2.0
21,3,3,0.9053819764192635,0.0912866767861335,0.3193136375904148,1,0.3333333333333333,3.0
21,4,4,0.950607146937556,0.5734378881232861,0.6318372121697993,0,0.25,4.0
21,5,5,0.2932107716980645,0.3286645453699159,0.6725184560770384,0,0.2,5.0
22,1,1,0.7915790437258485,0.7896181427945539,0.0912061030486903,1,1.0,1.0
22,2,2,0.0575587600166442,0.5495288823237355,0.441530501373377,1,0.5,2.0
22,3,3,0.3509150125520787,0.1170670164276058,0.1429916820528358,0,0.3333333333333333,3.0
22,4,4,0.6182180633162611,0.1011226761227902,0.0841068061149974,0,0.25,4.0
22,5,5,0.0727630063641935,0.8218600592903562,0.7062422271564962,0,0.2,5.0
23,1,1,0.0848377140851919,0.9866395785011756,0.3742707957561203,0,1.0,1.0
23,2,2,0.8127995672575026,0.9472485773838588,0.9860010638228708,1,0.5,2.0
23,3,3,0.3762595855309157,0.0835007166986687,0.7771469159274368,0,0.3333333333333333,3.0
23,4,4,0.4242220092469763,0.906354385094736,0.1111974823061513,0,0.25,4.0
23,5,5,0.011353644767419,0.4686606419941262,0.0563032756818373,0,0.2,5.0
24,1,1,0.1175262467771048,0.6492103021160636,0.7460448792654233,0,1.0,1.0
24,2,2,0.962172548474542,0.374870579523704,0.2857120862818607,1,0.5,2.0
24,3,3,0.2235958385194526,0.9632225394406112,0.0121544746898163,1,0.3333333333333333,3.0
24,4,4,0.0431599119505761,0.8911431136980711,0.5277011090862999,1,0.25,4.0
24,5,5,0.0737965647353988,0.5538542844013208,0.969302535619099,0,0.2,5.0
25,1,1,0.6293986381352625,0.6957486889846172,0.4545410647677732,0,1.0,1.0
25,2,2,0.5843143119231002,0.901158010490989,0.0454463803414578,0,0.5,2.0
25,3,3,0.9504114840765588,0.8902637838909163,0.4556567527857129,0,0.3333333333333333,3.0
25,4,4,0.2773811829811327,0.1881211597237613,0.4636984049399821,0,0.25,4.0
25,5,5,0.5836561118508721,0.0777346369649848,0.9743948076661664,1,0.2,5.0
26,1,1,0.6981617140197451,0.5360963663441204,0.3095276162863277,0,1.0,1.0
26,2,2,0.6847311725538793,0.1626169393448913,0.9109271844938424,1,0.5,2.0
26,3,3,0.949799913291924,0.72571950838836,0.6134151959357899,0,0.3333333333333333,3.0
26,4,4,0.9327284833540131,0.8660638895004084,0.0452186701061894,0,0.25,4.0
26,5,5,0.3764633668780496,0.8105533307818329,0.9872761293149444,0,0.2,5.0
27,1,1,0.5941307153521351,0.3808908566310215,0.9699143978146032,0,1.0,1.0
27,2,2,0.8383287047111379,0.4686931597949703,0.4148195023376652,0,0.5,2.0
27,3,3,0.0563754966509271,0.8647223762550532,0.8129010091300776,1,0.3333333333333333,3.0
27,4,4,0.9966368370739054,0.5554317056026274,0.7689874151805105,1,0.25,4.0
27,5,5,0.8496473906774115,0.2473481017431976,0.4505441353100935,0,0.2,5.0
28,1,1,0.9540510272587224,0.60617463445088,0.2286428055034627,0,1.0,1.0
28,2,2,0.6181282404578958,0.3581627180328405,0.113557592199629,0,0.5,2.0
28,3,3,0.5203077009037933,0.7723183917356393,0.5201635011119934,1,0.3333333333333333,3.0
28,4,4,0.5519068387744855,0.5609379715353863,0.876653602658345,0,0.25,4.0
28,5,5,0.1340152284506407,0.0287826763133389,0.755137255673619,0,0.2,5.0
29,1,1,0.7040797680992236,0.2129641615089107,0.1363714755867697,0,1.0,1.0
29,2,2,0.350587558806597,0.5899176868546331,0.3922440450997323,0,0.5,2.0
29,3,3,0.9041586944937484,0.3482554670233003,0.5139894891598108,1,0.3333333333333333,3.0
29,4,4,0.3965427823212701,0.6220867002278735,0.8623637087467452,1,0.25,4.0
29,5,5,0.1470734809290379,0.9265876251614944,0.4921162930795382,0,0.2,5.0
30,1,1,0.4591357562382613,0.980032575285477,0.4926180939928696,1,1.0,1.0
30,2,2,0.6334008543167258,0.240145618778193,0.0758633281086639,0,0.5,2.0
30,3,3,0.1280458389577724,0.1519026935122943,0.1388271726494101,0,0.3333333333333333,3.0
30,4,4,0.1818800843991448,0.3456672833238632,0.8967884099060118,0,0.25,4.0
30,5,5,0.6675577385210272,0.1723198712016298,0.1922890188086707,0,0.2,5.0
31,1,1,0.1689350630721645,0.2785903390319586,0.1770104842767468,0,1.0,1.0
31,2,2,0.1206358711006008,0.4607787680327257,0.2063337184057925,0,0.5,2.0
31,3,3,0.5034172708548569,0.6903948286293653,0.0393121398410989,0,0.3333333333333333,3.0
31,4,4,0.6279003894909078,0.0817590319488719,0.8735786241067772,1,0.25,4.0
31,5,5,0.0610779598548637,0.2768776481472037,0.8062012797930613,0,0.2,5.0
32,1,1,0.1845210193563773,0.2093493233367103,0.370472102791382,0,1.0,1.0
32,2,2,0.618254771530296,0.3689136395697724,0.4625347161331479,1,0.5,2.0
32,3,3,0.0366832028905979,0.2524369443440207,0.7133495858845524,0,0.3333333333333333,3.0
32,4,4,0.5116774421156661,0.5321134852653157,0.107172011339776,0,0.25,4.0
32,5,5,0.5326172664550232,0.2424705036347296,0.2692432309493809,0,0.2,5.0
33,1,1,0.0200711977777263,0.3220791655831783,0.2114480069965446,0,1.0,1.0
33,2,2,0.1197621318192512,0.890527280739895,0.5935924535540487,0,0.5,2.0
33,3,3,0.7891712386073383,0.4984421989290573,0.0869202880874236,0,0.3333333333333333,3.0
33,4,4,0.5868411180208791,0.74543947418433,0.4316595462296794,0,0.25,4.0
33,5,5,0.2837759057987244,0.3630822963986351,0.6459172413316012,0,0.2,5.0
34,1,1,0.3560967258978462,0.9865152487929796,0.6057748193568872,1,1.0,1.0
34,2,2,0.1017824726204037,0.152859139184332,0.2459577283845081,0,0.5,2.0
34,3,3,0.1865670240513057,0.2850951686938471,0.1733735952947548,0,0.3333333333333333,3.0
34,4,4,0.0802337456616422,0.5245113895702547,0.4103968269896615,1,0.25,4.0
34,5,5,0.1120389021680523,0.3978555990457416,0.9694704332753687,0,0.2,5.0
35,1,1,0.8170720709492799,0.2579028270449398,0.1708875873900658,0,1.0,1.0
35,2,2,0.9293759891275858,0.5567628930139298,0.5716126894698998,0,0.5,2.0
35,3,3,0.7694929331919369,0.1870437485575233,0.3236792364042437,0,0.3333333333333333,3.0
35,4,4,0.507610378684455,0.2424097324150802,0.1148368247392035,0,0.25,4.0
35,5,5,0.2886305532402557,0.5812382214226123,0.1543627152742023,0,0.2,5.0
36,1,1,0.5325894325515859,0.0518235368224269,0.3366042781939206,0,1.0,1.0
36,2,2,0.0633749704727677,0.9899602323899452,0.3223538449747229,0,0.5,2.0
36,3,3,0.2546406547637638,0.6815027222239293,0.7602278598896866,0,0.3333333333333333,3.0
36,4,4,0.4715761885501583,0.4118409141472685,0.3488682665429953,1,0.25,4.0
36,5,5,0.8306194077877291,0.9650269106665126,0.1242972234855447,0,0.2,5.0
37,1,1,0.9383404568210378,0.1812330661656601,0.0664962673667775,0,1.0,1.0
37,2,2,0.5744731131799119,0.8418287767582721,0.1397723766262895,1,0.5,2.0
37,3,3,0.2016273200477445,0.1636559428657045,0.1642657979309929,0,0.3333333333333333,3.0
37,4,4,0.6651972206962001,0.5230654247691193,0.3588304841235025,1,0.25,4.0
37,5,5,0.3924451074226354,0.8165994394715771,0.4391349085702184,0,0.2,5.0
38,1,1,0.4626797856696064,0.3013778741641421,0.7476093801762511,1,1.0,1.0
38,2,2,0.2322126951468173,0.8995745732745685,0.3838912213732114,0,0.5,2.0
38,3,3,0.9064721109645468,0.6242379959139921,0.116898040708364,1,0.3333333333333333,3.0
38,4,4,0.6277080530714179,0.3349056146570861,0.1392720726633872,0,0.25,4.0
38,5,5,0.6200727559285135,0.5334610919763215,0.8938925830509576,0,0.2,5.0
39,1,1,0.1516748797327511,0.3117220677955482,0.2484891398144657,0,1.0,1.0
39,2,2,0.0335324347357793,0.5698896848713165,0.7624586857406905,1,0.5,2.0
39,3,3,0.3420817487159074,0.8212573046720129,0.1106317369552072,0,0.3333333333333333,3.0
39,4,4,0.1274886623319824,0.3972872905603672,0.7972953657795536,0,0.25,4.0
39,5,5,0.2292513952326414,0.7222525683930663,0.7200365365460744,0,0.2,5.0
40,1,1,0.6939484444671,0.5427244433475962,0.2517990589069527,1,1.0,1.0
40,2,2,0.1815977168014256,0.9084505613336284,0.5833917947661205,0,0.5,2.0
40,3,3,0.4620058036441327,0.9472833396118152,0.1533514031160802,0,0.3333333333333333,3.0
40,4,4,0.505888678884466,0.6114542354346478,0.0181101838208405,0,0.25,4.0
40,5,5,0.9321182824836124,0.5651331835892089,0.6966508238768923,1,0.2,5.0
41,1,1,0.7072386343133986,0.1525390429142613,0.5762883601668132,0,1.0,1.0
41,2,2,0.424130671302386,0.7364442356247228,0.9343670147690148,1,0.5,2.0
41,3,3,0.4508393714041321,0.1132380458407552,0.9848411989623346,1,0.3333333333333333,3.0
41,4,4,0.1246626812032668,0.9208418826173724,0.8698963620621283,0,0.25,4.0
41,5,5,0.5912754357449292,0.3990027038701302,0.0547616388220313,0,0.2,5.0
42,1,1,0.8028534485980114,0.0046320230046028,0.3334991716911442,1,1.0,1.0
42,2,2,0.5373956029379229,0.9198556164127604,0.3463459943659612,0,0.5,2.0
42,3,3,0.7375012481097484,0.4522179408898071,0.2246048229399819,0,0.3333333333333333,3.0
42,4,4,0.1408570203797998,0.1763869865062233,0.4983677727394797,0,0.25,4.0
42,5,5,0.9148459010681,0.3623938991166331,0.5805883502780435,0,0.2,5.0
43,1,1,0.0130944565883336,0.6635373720167106,0.1780359668697514,1,1.0,1.0
43,2,2,0.1486627277531129,0.4146241237270237,0.0853496680786438,1,0.5,2.0
43,3,3,0.5021950103312426,0.5953850173200438,0.0670764773884274,0,0.3333333333333333,3.0
43,4,4,0.2099055930955857,0.8980542894407137,0.2051396404820071,0,0.25,4.0
43,5,5,0.0365496678480948,0.4720669451099992,0.5648411332626164,0,0.2,5.0
44,1,1,0.7755276166950106,0.4532888347480276,0.52439026932758,1,1.0,1.0
44,2,2,0.400763060875326,0.5596403313082179,0.1552402459307125,0,0.5,2.0
44,3,3,0.8617856210135173,0.9461154621336328,0.3733093162797529,0,0.3333333333333333,3.0
44,4,4,0.6439995432390158,0.4087341710980964,0.0253863556603448,0,0.25,4.0
44,5,5,0.7159722288473975,0.6589239419101514,0.0270959925034834,0,0.2,5.0
45,1,1,0.2310747965880714,0.6718927435987284,0.0197105377543641,0,1.0,1.0
45,2,2,0.7999160853731894,0.1785446620543336,0.6527461078518747,0,0.5,2.0
45,3,3,0.0994413927593451,0.243172190999454,0.7222669318556592,0,0.3333333333333333,3.0
45,4,4,0.8302198645669916,0.3971835296184548,0.6680851365706462,0,0.25,4.0
45,5,5,0.2931477302610132,0.8963358185211198,0.013001923510736,0,0.2,5.0
46,1,1,0.2078862551460273,0.0265322038738197,0.1814354350897973,0,1.0,1.0
46,2,2,0.4214245505924979,0.8926717110769748,0.8174435617384409,0,0.5,2.0
46,3,3,0.2594234334312925,0.3796924081672669,0.5902949425148077,0,0.3333333333333333,3.0
46,4,4,0.624148907849134,0.4094116521912404,0.5520471808519802,0,0.25,4.0
46,5,5,0.2944657595419176,0.9484533069621568,0.7636057941597608,0,0.2,5.0
47,1,1,0.8684679758979128,0.4874311982495136,0.8945522268940914,1,1.0,1.0
47,2,2,0.4252135044692334,0.0224693083201173,0.2686773593849461,0,0.5,2.0
47,3,3,0.6334782198261473,0.2578876854332023,0.1393560740728241,0,0.3333333333333333,3.0
47,4,4,0.984402180703552,0.5256901823026858,0.1716792858483035,0,0.25,4.0
47,5,5,0.0183906765474667,0.914298806560499,0.1177510828901411,0,0.2,5.0
48,1,1,0.274055220687206,0.5541780025157934,0.6514203883518642,1,1.0,1.0
48,2,2,0.2064212717606032,0.0109958286584804,0.1368856300688072,0,0.5,2.0
48,3,3,0.8738900775625152,0.5974131021703083,0.6005168604336534,0,0.3333333333333333,3.0
48,4,4,0.1753712786234496,0.9144119459249598,0.4187705248920731,0,0.25,4.0
48,5,5,0.5189177052828375,0.046965966775055,0.1662833687560794,0,0.2,5.0
49,1,1,0.0827986679251264,0.6031521094663882,0.2453491096813209,0,1.0,1.0
49,2,2,0.2886937367706998,0.3556727164649491,0.7190459051842455,0,0.5,2.0
49,3,3,0.5664046402968972,0.4760504021990996,0.6636711653626481,1,0.3333333333333333,3.0
49,4,4,0.7325720972102503,0.2149403785907567,0.0311831350612846,0,0.25,4.0
49,5,5,0.5950779307002548,0.0514258134842503,0.4963662472012363,0,0.2,5.0
50,1,1,0.3342438908169608,0.7709122037458219,0.1065982531337718,0,1.0,1.0
50,2,2,0.7281887562036033,0.4954913162061984,0.688402396427736,0,0.5,2.0
50,3,3,0.2464020332391068,0.8191023176741997,0.7994158789689793,0,0.3333333333333333,3.0
50,4,4,0.2721451372299627,0.5902306668690871,0.3609738969400268,0,0.25,4.0
50,5,5,0.9173135754622428,0.1368186309189614,0.9502373538208024,0,0.2,5.0
51,1,1,0.1851329288386196,0.5419009473783581,0.8729458358764083,1,1.0,1.0
51,2,2,0.8065611478614497,0.6587833667107174,0.6922765645178525,1,0.5,2.0
51,3,3,0.2496680088591859,0.4894249636431405,0.2212094418196022,1,0.3333333333333333,3.0
51,4,4,0.9440593396866132,0.0394268113685059,0.7055751725156885,1,0.25,4.0
51,5,5,0.1805753451273335,0.5679452305526295,0.9154882975880418,0,0.2,5.0
52,1,1,0.6974202672468399,0.2973490073725507,0.9243961953765304,0,1.0,1.0
52,2,2,0.944266489113434,0.4742142166574637,0.8620426509893134,1,0.5,2.0
52,3,3,0.3191004732432556,0.8289154741506773,0.0370076347154926,0,0.3333333333333333,3.0
52,4,4,0.230008837287703,0.1205668857772788,0.0769532016292091,0,0.25,4.0
52,5,5,0.3398749637680661,0.7247667715287615,0.0653563407989423,0,0.2,5.0
53,1,1,0.5394912923753372,0.7907231648389635,0.3187525029320699,0,1.0,1.0
53,2,2,0.8859777482361871,0.6158631881823046,0.2329594747536337,0,0.5,2.0
53,3,3,0.8700988739009299,0.0212694108503871,0.8747016726841994,0,0.3333333333333333,3.0
53,4,4,0.9390676985128962,0.7987832357736654,0.9979341105333376,0,0.25,4.0
53,5,5,0.7671882889311269,0.4019309136092421,0.4798756203039088,0,0.2,5.0
54,1,1,0.8736771141863388,0.9840834691992952,0.7682734138645182,1,1.0,1.0
54,2,2,0.4213570022770702,0.7375823015888915,0.2387771457683023,0,0.5,2.0
54,3,3,0.3546221576407765,0.2872389916540817,0.2963081204559901,0,0.3333333333333333,3.0
54,4,4,0.0420931896363618,0.0178739347334138,0.9877223897360315,0,0.25,4.0
54,5,5,0.3843266471596817,0.6796472826930698,0.2182538878650641,1,0.2,5.0
55,1,1,0.786345014415552,0.0894110023122595,0.4175807757849283,0,1.0,1.0
55,2,2,0.9447320222914104,0.4674015112498697,0.6134113892107077,0,0.5,2.0
55,3,3,0.9911686261369764,0.2316717013834434,0.9427317741351257,0,0.3333333333333333,3.0
55,4,4,0.6077367948788591,0.5126885110165086,0.2306698117177587,0,0.25,4.0
55,5,5,0.2204862090701753,0.1864382621442545,0.7795844735667533,0,0.2,5.0
56,1,1,0.0578426765633963,0.9691026301408112,0.8837858849634257,1,1.0,1.0
56,2,2,0.9949078226464352,0.1738952492194873,0.3962420189026587,1,0.5,2.0
56,3,3,0.6960206180537922,0.153895906339855,0.8158331249906178,0,0.3333333333333333,3.0
56,4,4,0.223817614822623,0.5369744228934136,0.5929399348417032,0,0.25,4.0
56,5,5,0.0914868373977548,0.8774608626303804,0.265600042588706,0,0.2,5.0
57,1,1,0.8887480798689772,0.9556514982297534,0.8621276172654506,1,1.0,1.0
57,2,2,0.6552419806390217,0.5508573706091393,0.0869867599114101,0,0.5,2.0
57,3,3,0.372688517012314,0.2597537837603262,0.7234201136885849,0,0.3333333333333333,3.0
57,4,4,0.0810462159076479,0.2201832019498113,0.6832587636595959,0,0.25,4.0
57,5,5,0.8512069140487687,0.4951465270139743,0.480586577326648,0,0.2,5.0
58,1,1,0.8246809659251492,0.347809207902193,0.6780161525590636,1,1.0,1.0
58,2,2,0.2670282701694213,0.878629986355158,0.7974260216069281,0,0.5,2.0
58,3,3,0.8505817290942419,0.8672942009598024,0.7083629767150348,1,0.3333333333333333,3.0
58,4,4,0.6974714616692836,0.6801407717603004,0.6186113782151843,0,0.25,4.0
58,5,5,0.1586051052930737,0.8808707591989284,0.871843527745232,0,0.2,5.0
59,1,1,0.8258167505647627,0.1288698674734452,0.3351188542591419,0,1.0,1.0
59,2,2,0.1607598960483082,0.8179670241190622,0.8321341779577419,0,0.5,2.0
59,3,3,0.0063858717168335,0.2870381331749128,0.6169269183757422,1,0.3333333333333333,3.0
59,4,4,0.6318135270166684,0.2598035810641598,0.6340057030996114,0,0.25,4.0
59,5,5,0.7798453951511436,0.1069806388269584,0.761027902502028,0,0.2,5.0
60,1,1,0.9629920038589946,0.3418721660386861,0.6326218931339481,0,1.0,1.0
60,2,2,0.1025097279906792,0.9372284872364512,0.6878857223008134,0,0.5,2.0
60,3,3,0.3009635669468162,0.7081720886452816,0.0673506014687717,0,0.3333333333333333,3.0
60,4,4,0.3458830569529567,0.6209155177674771,0.0457420338125128,0,0.25,4.0
60,5,5,0.9734889691773968,0.9688778552856916,0.7496518317429247,0,0.2,5.0
61,1,1,0.7582631959290226,0.0245869164588015,0.0221235515289972,0,1.0,1.0
61,2,2,0.4886431904046657,0.7704074178077932,0.6832953766065052,0,0.5,2.0
61,3,3,0.2736266662816659,0.9971245001577111,0.4261813022359729,0,0.3333333333333333,3.0
61,4,4,0.1636238211916691,0.7948095487499294,0.6936822257814886,0,0.25,4.0
61,5,5,0.0823810456158427,0.6804993020747131,0.6545112142811352,0,0.2,5.0
62,1,1,0.9508635622504104,0.1510578917809002,0.4323348010426019,0,1.0,1.0
62,2,2,0.4197273169261223,0.6385259476640855,0.3975943979627943,0,0.5,2.0
62,3,3,0.9839776479598282,0.409334006315043,0.8940992036791344,0,0.3333333333333333,3.0
62,4,4,0.2131047040250833,0.0311340828845113,0.651666825375885,0,0.25,4.0
62,5,5,0.864358249839637,0.4732099066915571,0.9681934279147216,0,0.2,5.0
63,1,1,0.8686231679556108,0.7765968527917417,0.770921844644052,0,1.0,1.0
63,2,2,0.7610239909429989,0.6262203216314154,0.1312448776823875,0,0.5,2.0
63,3,3,0.9208478478156868,0.616650314520738,0.7965372909761763,0,0.3333333333333333,3.0
63,4,4,0.1173081889623944,0.1251857922025504,0.6855652872289714,0,0.25,4.0
63,5,5,0.2005247267003367,0.4915945467414369,0.064208937075134,0,0.2,5.0
64,1,1,0.2689934044350976,0.7975591006371882,0.3103619589235737,0,1.0,1.0
64,2,2,0.0116205399081006,0.0724468877945588,0.3924935564066848,0,0.5,2.0
64,3,3,0.6000205481193037,0.2916625787093032,0.6949818861265425,1,0.3333333333333333,3.0
